patient_id,sequence_id,frame_index,image_path,mask_path,timestamp,split,still
us_imu_20260909_163323,S00,306,images/us_imu_20260909_163323_00306.png,,30.651,train,0
us_imu_20260909_163323,S00,307,images/us_imu_20260909_163323_00307.png,,30.754,train,0
us_imu_20260909_163323,S00,308,images/us_imu_20260909_163323_00308.png,,30.844,train,0
us_imu_20260909_163323,S00,309,images/us_imu_20260909_163323_00309.png,,30.955,train,0
us_imu_20260909_163323,S00,310,images/us_imu_20260909_163323_00310.png,,31.054,train,1
us_imu_20260909_163323,S00,311,images/us_imu_20260909_163323_00311.png,,31.156,train,1
us_imu_20260909_163323,S00,312,images/us_imu_20260909_163323_00312.png,,31.261,train,0
us_imu_20260909_163323,S00,313,images/us_imu_20260909_163323_00313.png,,31.357,train,0
us_imu_20260909_163323,S00,314,images/us_imu_20260909_163323_00314.png,,31.452,train,0
us_imu_20260909_163323,S00,315,images/us_imu_20260909_163323_00315.png,,31.558,train,0
us_imu_20260909_163323,S00,316,images/us_imu_20260909_163323_00316.png,,31.652,train,0
us_imu_20260909_163323,S00,317,images/us_imu_20260909_163323_00317.png,,31.758,train,0
us_imu_20260909_163323,S00,318,images/us_imu_20260909_163323_00318.png,,31.858,train,0
us_imu_20260909_163323,S00,319,images/us_imu_20260909_163323_00319.png,,31.959,train,0
us_imu_20260909_163323,S00,320,images/us_imu_20260909_163323_00320.png,,32.051,train,0
us_imu_20260909_163323,S00,321,images/us_imu_20260909_163323_00321.png,,32.147,train,0
us_imu_20260909_163323,S00,322,images/us_imu_20260909_163323_00322.png,,32.258,train,0
us_imu_20260909_163323,S00,323,images/us_imu_20260909_163323_00323.png,,32.353,train,0
us_imu_20260909_163323,S00,324,images/us_imu_20260909_163323_00324.png,,32.449,train,0
us_imu_20260909_163323,S00,325,images/us_imu_20260909_163323_00325.png,,32.553,train,0
us_imu_20260909_163323,S00,326,images/us_imu_20260909_163323_00326.png,,32.655,train,0
us_imu_20260909_163323,S00,327,images/us_imu_20260909_163323_00327.png,,32.751,train,0
us_imu_20260909_163323,S00,328,images/us_imu_20260909_163323_00328.png,,32.847,train,0
us_imu_20260909_163323,S00,329,images/us_imu_20260909_163323_00329.png,,32.959,train,0
us_imu_20260909_163323,S00,330,images/us_imu_20260909_163323_00330.png,,33.054,train,0
us_imu_20260909_163323,S00,331,images/us_imu_20260909_163323_00331.png,,33.149,train,0
us_imu_20260909_163323,S00,332,images/us_imu_20260909_163323_00332.png,,33.245,train,0
us_imu_20260909_163323,S00,333,images/us_imu_20260909_163323_00333.png,,33.359,train,0
us_imu_20260909_163323,S00,334,images/us_imu_20260909_163323_00334.png,,33.453,train,0
us_imu_20260909_163323,S00,335,images/us_imu_20260909_163323_00335.png,,33.548,train,0
us_imu_20260909_163323,S00,336,images/us_imu_20260909_163323_00336.png,,33.657,train,0
us_imu_20260909_163323,S00,337,images/us_imu_20260909_163323_00337.png,,33.765,train,0
us_imu_20260909_163323,S00,338,images/us_imu_20260909_163323_00338.png,,33.861,train,1
us_imu_20260909_163323,S00,339,images/us_imu_20260909_163323_00339.png,,33.941,train,1
us_imu_20260909_163323,S00,340,images/us_imu_20260909_163323_00340.png,,34.051,train,1
us_imu_20260909_163323,S00,341,images/us_imu_20260909_163323_00341.png,,34.147,train,0
us_imu_20260909_163323,S00,342,images/us_imu_20260909_163323_00342.png,,34.244,train,1
us_imu_20260909_163323,S00,343,images/us_imu_20260909_163323_00343.png,,34.355,train,1
us_imu_20260909_163323,S00,344,images/us_imu_20260909_163323_00344.png,,34.450,train,1
us_imu_20260909_163323,S00,345,images/us_imu_20260909_163323_00345.png,,34.552,train,1
us_imu_20260909_163323,S00,346,images/us_imu_20260909_163323_00346.png,,34.655,train,1
us_imu_20260909_163323,S00,347,images/us_imu_20260909_163323_00347.png,,34.760,train,1
us_imu_20260909_163323,S00,348,images/us_imu_20260909_163323_00348.png,,34.854,train,1
us_imu_20260909_163323,S00,349,images/us_imu_20260909_163323_00349.png,,34.962,train,1
us_imu_20260909_163323,S00,350,images/us_imu_20260909_163323_00350.png,,35.041,train,1
us_imu_20260909_163323,S00,351,images/us_imu_20260909_163323_00351.png,,35.153,train,1
us_imu_20260909_163323,S00,352,images/us_imu_20260909_163323_00352.png,,35.249,train,1
us_imu_20260909_163323,S00,353,images/us_imu_20260909_163323_00353.png,,35.345,train,1
us_imu_20260909_163323,S00,354,images/us_imu_20260909_163323_00354.png,,35.456,train,1
us_imu_20260909_163323,S00,355,images/us_imu_20260909_163323_00355.png,,35.552,train,1
us_imu_20260909_163323,S00,356,images/us_imu_20260909_163323_00356.png,,35.648,train,1
us_imu_20260909_163323,S00,357,images/us_imu_20260909_163323_00357.png,,35.760,train,1
us_imu_20260909_163323,S00,358,images/us_imu_20260909_163323_00358.png,,35.856,train,1
us_imu_20260909_163323,S00,359,images/us_imu_20260909_163323_00359.png,,35.950,train,1
us_imu_20260909_163323,S00,360,images/us_imu_20260909_163323_00360.png,,36.053,train,0
us_imu_20260909_163323,S00,361,images/us_imu_20260909_163323_00361.png,,36.157,train,1
us_imu_20260909_163323,S00,362,images/us_imu_20260909_163323_00362.png,,36.259,train,0
us_imu_20260909_163323,S00,363,images/us_imu_20260909_163323_00363.png,,36.354,train,0
us_imu_20260909_163323,S00,364,images/us_imu_20260909_163323_00364.png,,36.459,train,0
us_imu_20260909_163323,S00,365,images/us_imu_20260909_163323_00365.png,,36.491,train,0
us_imu_20260909_163323,S00,366,images/us_imu_20260909_163323_00366.png,,36.662,train,0
us_imu_20260909_163323,S00,367,images/us_imu_20260909_163323_00367.png,,36.749,train,0
us_imu_20260909_163323,S00,368,images/us_imu_20260909_163323_00368.png,,36.856,train,0
us_imu_20260909_163323,S00,369,images/us_imu_20260909_163323_00369.png,,36.952,train,0
us_imu_20260909_163323,S00,370,images/us_imu_20260909_163323_00370.png,,37.063,train,0
us_imu_20260909_163323,S00,371,images/us_imu_20260909_163323_00371.png,,37.158,train,0
us_imu_20260909_163323,S00,372,images/us_imu_20260909_163323_00372.png,,37.253,train,0
us_imu_20260909_163323,S00,373,images/us_imu_20260909_163323_00373.png,,37.349,train,0
us_imu_20260909_163323,S00,374,images/us_imu_20260909_163323_00374.png,,37.445,train,0
us_imu_20260909_163323,S00,375,images/us_imu_20260909_163323_00375.png,,37.557,train,0
us_imu_20260909_163323,S00,376,images/us_imu_20260909_163323_00376.png,,37.652,train,0
us_imu_20260909_163323,S00,377,images/us_imu_20260909_163323_00377.png,,37.752,train,0
us_imu_20260909_163323,S00,378,images/us_imu_20260909_163323_00378.png,,37.843,train,0
us_imu_20260909_163323,S00,379,images/us_imu_20260909_163323_00379.png,,37.946,train,0
us_imu_20260909_163323,S00,380,images/us_imu_20260909_163323_00380.png,,38.042,train,0
us_imu_20260909_163323,S00,381,images/us_imu_20260909_163323_00381.png,,38.153,train,0
us_imu_20260909_163323,S00,382,images/us_imu_20260909_163323_00382.png,,38.254,train,0
us_imu_20260909_163323,S00,383,images/us_imu_20260909_163323_00383.png,,38.344,train,0
us_imu_20260909_163323,S00,384,images/us_imu_20260909_163323_00384.png,,38.455,train,0
us_imu_20260909_163323,S00,385,images/us_imu_20260909_163323_00385.png,,38.551,train,0
us_imu_20260909_163323,S00,386,images/us_imu_20260909_163323_00386.png,,38.655,train,0
us_imu_20260909_163323,S00,387,images/us_imu_20260909_163323_00387.png,,38.758,train,1
us_imu_20260909_163323,S00,388,images/us_imu_20260909_163323_00388.png,,38.860,train,1
us_imu_20260909_163323,S00,389,images/us_imu_20260909_163323_00389.png,,38.943,train,1
us_imu_20260909_163323,S00,390,images/us_imu_20260909_163323_00390.png,,39.054,train,1
us_imu_20260909_163323,S00,391,images/us_imu_20260909_163323_00391.png,,39.149,train,1
us_imu_20260909_163323,S00,392,images/us_imu_20260909_163323_00392.png,,39.245,train,1
us_imu_20260909_163323,S00,393,images/us_imu_20260909_163323_00393.png,,39.357,train,1
us_imu_20260909_163323,S00,394,images/us_imu_20260909_163323_00394.png,,39.452,train,1
us_imu_20260909_163323,S00,395,images/us_imu_20260909_163323_00395.png,,39.547,train,1
us_imu_20260909_163323,S00,396,images/us_imu_20260909_163323_00396.png,,39.643,train,1
us_imu_20260909_163323,S00,397,images/us_imu_20260909_163323_00397.png,,39.755,train,1
us_imu_20260909_163323,S00,398,images/us_imu_20260909_163323_00398.png,,39.855,train,1
us_imu_20260909_163323,S00,399,images/us_imu_20260909_163323_00399.png,,39.946,train,1
us_imu_20260909_163323,S00,400,images/us_imu_20260909_163323_00400.png,,40.058,train,1
us_imu_20260909_163323,S00,401,images/us_imu_20260909_163323_00401.png,,40.161,train,1
us_imu_20260909_163323,S00,402,images/us_imu_20260909_163323_00402.png,,40.249,train,1
us_imu_20260909_163323,S00,403,images/us_imu_20260909_163323_00403.png,,40.345,train,1
us_imu_20260909_163323,S00,404,images/us_imu_20260909_163323_00404.png,,40.440,train,1
us_imu_20260909_163323,S00,405,images/us_imu_20260909_163323_00405.png,,40.551,train,1
us_imu_20260909_163323,S00,406,images/us_imu_20260909_163323_00406.png,,40.647,train,1
us_imu_20260909_163323,S00,407,images/us_imu_20260909_163323_00407.png,,40.759,train,1
us_imu_20260909_163323,S00,408,images/us_imu_20260909_163323_00408.png,,40.852,train,1
us_imu_20260909_163323,S00,409,images/us_imu_20260909_163323_00409.png,,40.951,train,1
us_imu_20260909_163323,S00,410,images/us_imu_20260909_163323_00410.png,,41.058,train,1
us_imu_20260909_163323,S00,411,images/us_imu_20260909_163323_00411.png,,41.154,train,1
us_imu_20260909_163323,S00,412,images/us_imu_20260909_163323_00412.png,,41.249,train,1
us_imu_20260909_163323,S00,413,images/us_imu_20260909_163323_00413.png,,41.345,train,1
us_imu_20260909_163323,S00,414,images/us_imu_20260909_163323_00414.png,,41.456,train,1
us_imu_20260909_163323,S00,415,images/us_imu_20260909_163323_00415.png,,41.553,train,1
us_imu_20260909_163323,S00,416,images/us_imu_20260909_163323_00416.png,,41.657,train,1
us_imu_20260909_163323,S00,417,images/us_imu_20260909_163323_00417.png,,41.757,train,1
us_imu_20260909_163323,S00,418,images/us_imu_20260909_163323_00418.png,,41.856,train,1
us_imu_20260909_163323,S00,419,images/us_imu_20260909_163323_00419.png,,41.953,train,1
us_imu_20260909_163323,S00,420,images/us_imu_20260909_163323_00420.png,,42.055,train,1
us_imu_20260909_163323,S00,421,images/us_imu_20260909_163323_00421.png,,42.151,train,1
us_imu_20260909_163323,S00,422,images/us_imu_20260909_163323_00422.png,,42.247,train,1
us_imu_20260909_163323,S00,423,images/us_imu_20260909_163323_00423.png,,42.347,train,1
us_imu_20260909_163323,S00,424,images/us_imu_20260909_163323_00424.png,,42.454,train,1
us_imu_20260909_163323,S00,425,images/us_imu_20260909_163323_00425.png,,42.558,train,1
us_imu_20260909_163323,S00,426,images/us_imu_20260909_163323_00426.png,,42.661,train,1
us_imu_20260909_163323,S00,427,images/us_imu_20260909_163323_00427.png,,42.755,train,0
us_imu_20260909_163323,S00,428,images/us_imu_20260909_163323_00428.png,,42.851,train,0
us_imu_20260909_163323,S00,429,images/us_imu_20260909_163323_00429.png,,42.958,train,0
us_imu_20260909_163323,S00,430,images/us_imu_20260909_163323_00430.png,,43.055,train,0
us_imu_20260909_163323,S00,431,images/us_imu_20260909_163323_00431.png,,43.151,train,0
us_imu_20260909_163323,S00,432,images/us_imu_20260909_163323_00432.png,,43.245,train,0
us_imu_20260909_163323,S00,433,images/us_imu_20260909_163323_00433.png,,43.356,train,0
us_imu_20260909_163323,S00,434,images/us_imu_20260909_163323_00434.png,,43.451,train,0
us_imu_20260909_163323,S00,435,images/us_imu_20260909_163323_00435.png,,43.563,train,0
us_imu_20260909_163323,S00,436,images/us_imu_20260909_163323_00436.png,,43.642,train,0
us_imu_20260909_163323,S00,437,images/us_imu_20260909_163323_00437.png,,43.757,train,0
us_imu_20260909_163323,S00,438,images/us_imu_20260909_163323_00438.png,,43.777,train,0
us_imu_20260909_163323,S00,439,images/us_imu_20260909_163323_00439.png,,43.953,train,0
us_imu_20260909_163323,S00,440,images/us_imu_20260909_163323_00440.png,,44.048,train,0
us_imu_20260909_163323,S00,441,images/us_imu_20260909_163323_00441.png,,44.148,train,0
us_imu_20260909_163323,S00,442,images/us_imu_20260909_163323_00442.png,,44.256,train,0
us_imu_20260909_163323,S00,443,images/us_imu_20260909_163323_00443.png,,44.347,train,0
us_imu_20260909_163323,S00,444,images/us_imu_20260909_163323_00444.png,,44.459,train,1
us_imu_20260909_163323,S00,445,images/us_imu_20260909_163323_00445.png,,44.559,train,1
us_imu_20260909_163323,S00,446,images/us_imu_20260909_163323_00446.png,,44.651,train,1
us_imu_20260909_163323,S00,447,images/us_imu_20260909_163323_00447.png,,44.749,train,1
us_imu_20260909_163323,S00,448,images/us_imu_20260909_163323_00448.png,,44.842,train,1
us_imu_20260909_163323,S00,449,images/us_imu_20260909_163323_00449.png,,44.954,train,1
us_imu_20260909_163323,S00,450,images/us_imu_20260909_163323_00450.png,,45.049,train,1
us_imu_20260909_163323,S00,451,images/us_imu_20260909_163323_00451.png,,45.145,train,1
us_imu_20260909_163323,S00,452,images/us_imu_20260909_163323_00452.png,,45.256,train,1
us_imu_20260909_163323,S00,453,images/us_imu_20260909_163323_00453.png,,45.352,train,1
us_imu_20260909_163323,S00,454,images/us_imu_20260909_163323_00454.png,,45.459,train,1
us_imu_20260909_163323,S00,455,images/us_imu_20260909_163323_00455.png,,45.549,train,1
us_imu_20260909_163323,S00,456,images/us_imu_20260909_163323_00456.png,,45.653,train,0
us_imu_20260909_163323,S00,457,images/us_imu_20260909_163323_00457.png,,45.749,train,0
us_imu_20260909_163323,S00,458,images/us_imu_20260909_163323_00458.png,,45.844,train,0
us_imu_20260909_163323,S00,459,images/us_imu_20260909_163323_00459.png,,45.956,train,0
us_imu_20260909_163323,S00,460,images/us_imu_20260909_163323_00460.png,,46.051,train,0
us_imu_20260909_163323,S00,461,images/us_imu_20260909_163323_00461.png,,46.146,train,0
us_imu_20260909_163323,S00,462,images/us_imu_20260909_163323_00462.png,,46.258,train,0
us_imu_20260909_163323,S00,463,images/us_imu_20260909_163323_00463.png,,46.353,train,0
us_imu_20260909_163323,S00,464,images/us_imu_20260909_163323_00464.png,,46.449,train,0
us_imu_20260909_163323,S00,465,images/us_imu_20260909_163323_00465.png,,46.544,train,1
us_imu_20260909_163323,S00,466,images/us_imu_20260909_163323_00466.png,,46.655,train,1
us_imu_20260909_163323,S00,467,images/us_imu_20260909_163323_00467.png,,46.751,train,1
us_imu_20260909_163323,S00,468,images/us_imu_20260909_163323_00468.png,,46.853,train,1
us_imu_20260909_163323,S00,469,images/us_imu_20260909_163323_00469.png,,46.958,train,1
us_imu_20260909_163323,S00,470,images/us_imu_20260909_163323_00470.png,,47.053,train,1
us_imu_20260909_163323,S00,471,images/us_imu_20260909_163323_00471.png,,47.148,train,1
us_imu_20260909_163323,S00,472,images/us_imu_20260909_163323_00472.png,,47.248,train,1
us_imu_20260909_163323,S00,473,images/us_imu_20260909_163323_00473.png,,47.352,train,1
us_imu_20260909_163323,S00,474,images/us_imu_20260909_163323_00474.png,,47.449,train,0
us_imu_20260909_163323,S00,475,images/us_imu_20260909_163323_00475.png,,47.543,train,1
us_imu_20260909_163323,S00,476,images/us_imu_20260909_163323_00476.png,,47.654,train,1
us_imu_20260909_163323,S00,477,images/us_imu_20260909_163323_00477.png,,47.753,train,1
us_imu_20260909_163323,S00,478,images/us_imu_20260909_163323_00478.png,,47.866,train,1
us_imu_20260909_163323,S00,479,images/us_imu_20260909_163323_00479.png,,47.952,train,1
us_imu_20260909_163323,S00,480,images/us_imu_20260909_163323_00480.png,,48.055,train,1
us_imu_20260909_163323,S00,481,images/us_imu_20260909_163323_00481.png,,48.146,train,1
us_imu_20260909_163323,S00,482,images/us_imu_20260909_163323_00482.png,,48.249,train,1
us_imu_20260909_163323,S00,483,images/us_imu_20260909_163323_00483.png,,48.353,train,1
us_imu_20260909_163323,S00,484,images/us_imu_20260909_163323_00484.png,,48.449,train,1
us_imu_20260909_163323,S00,485,images/us_imu_20260909_163323_00485.png,,48.545,train,1
us_imu_20260909_163323,S00,486,images/us_imu_20260909_163323_00486.png,,48.656,train,1
us_imu_20260909_163323,S00,487,images/us_imu_20260909_163323_00487.png,,48.759,train,1
us_imu_20260909_163323,S00,488,images/us_imu_20260909_163323_00488.png,,48.848,train,1
us_imu_20260909_163323,S00,489,images/us_imu_20260909_163323_00489.png,,48.952,train,1
us_imu_20260909_163323,S00,490,images/us_imu_20260909_163323_00490.png,,49.052,train,1
us_imu_20260909_163323,S00,491,images/us_imu_20260909_163323_00491.png,,49.161,train,0
us_imu_20260909_163323,S00,492,images/us_imu_20260909_163323_00492.png,,49.249,train,0
us_imu_20260909_163323,S00,493,images/us_imu_20260909_163323_00493.png,,49.353,train,0
us_imu_20260909_163323,S00,494,images/us_imu_20260909_163323_00494.png,,49.450,train,0
us_imu_20260909_163323,S00,495,images/us_imu_20260909_163323_00495.png,,49.543,train,0
us_imu_20260909_163323,S00,496,images/us_imu_20260909_163323_00496.png,,49.654,train,0
us_imu_20260909_163323,S00,497,images/us_imu_20260909_163323_00497.png,,49.749,train,0
us_imu_20260909_163323,S00,498,images/us_imu_20260909_163323_00498.png,,49.855,train,0
us_imu_20260909_163323,S00,499,images/us_imu_20260909_163323_00499.png,,49.959,train,0
us_imu_20260909_163323,S00,500,images/us_imu_20260909_163323_00500.png,,50.055,train,0
us_imu_20260909_163323,S00,501,images/us_imu_20260909_163323_00501.png,,50.146,train,0
us_imu_20260909_163323,S00,502,images/us_imu_20260909_163323_00502.png,,50.257,train,0
us_imu_20260909_163323,S00,503,images/us_imu_20260909_163323_00503.png,,50.353,train,0
us_imu_20260909_163323,S00,504,images/us_imu_20260909_163323_00504.png,,50.454,train,0
us_imu_20260909_163323,S00,505,images/us_imu_20260909_163323_00505.png,,50.558,train,0
us_imu_20260909_163323,S00,506,images/us_imu_20260909_163323_00506.png,,50.654,train,0
us_imu_20260909_163323,S00,507,images/us_imu_20260909_163323_00507.png,,50.745,train,0
us_imu_20260909_163323,S00,508,images/us_imu_20260909_163323_00508.png,,50.857,train,0
us_imu_20260909_163323,S00,509,images/us_imu_20260909_163323_00509.png,,50.955,train,0
us_imu_20260909_163323,S00,510,images/us_imu_20260909_163323_00510.png,,51.049,train,0
us_imu_20260909_163323,S00,511,images/us_imu_20260909_163323_00511.png,,51.081,train,0
us_imu_20260909_163323,S00,512,images/us_imu_20260909_163323_00512.png,,51.257,train,0
us_imu_20260909_163323,S00,513,images/us_imu_20260909_163323_00513.png,,51.354,train,0
us_imu_20260909_163323,S00,514,images/us_imu_20260909_163323_00514.png,,51.458,train,0
us_imu_20260909_163323,S00,515,images/us_imu_20260909_163323_00515.png,,51.542,train,0
us_imu_20260909_163323,S00,516,images/us_imu_20260909_163323_00516.png,,51.657,train,0
us_imu_20260909_163323,S00,517,images/us_imu_20260909_163323_00517.png,,51.748,train,0
us_imu_20260909_163323,S00,518,images/us_imu_20260909_163323_00518.png,,51.852,train,0
us_imu_20260909_163323,S00,519,images/us_imu_20260909_163323_00519.png,,51.956,train,0
us_imu_20260909_163323,S00,520,images/us_imu_20260909_163323_00520.png,,52.060,train,0
us_imu_20260909_163323,S00,521,images/us_imu_20260909_163323_00521.png,,52.148,train,0
us_imu_20260909_163323,S00,522,images/us_imu_20260909_163323_00522.png,,52.257,train,0
us_imu_20260909_163323,S00,523,images/us_imu_20260909_163323_00523.png,,52.356,train,0
us_imu_20260909_163323,S00,524,images/us_imu_20260909_163323_00524.png,,52.450,train,0
us_imu_20260909_163323,S00,525,images/us_imu_20260909_163323_00525.png,,52.549,train,0
us_imu_20260909_163323,S00,526,images/us_imu_20260909_163323_00526.png,,52.657,train,1
us_imu_20260909_163323,S00,527,images/us_imu_20260909_163323_00527.png,,52.753,train,1
us_imu_20260909_163323,S00,528,images/us_imu_20260909_163323_00528.png,,52.848,train,0
us_imu_20260909_163323,S00,529,images/us_imu_20260909_163323_00529.png,,52.959,train,0
us_imu_20260909_163323,S00,530,images/us_imu_20260909_163323_00530.png,,53.045,train,0
us_imu_20260909_163323,S00,531,images/us_imu_20260909_163323_00531.png,,53.150,train,1
us_imu_20260909_163323,S00,532,images/us_imu_20260909_163323_00532.png,,53.257,train,1
us_imu_20260909_163323,S00,533,images/us_imu_20260909_163323_00533.png,,53.353,train,1
us_imu_20260909_163323,S00,534,images/us_imu_20260909_163323_00534.png,,53.453,train,1
us_imu_20260909_163323,S00,535,images/us_imu_20260909_163323_00535.png,,53.549,train,1
us_imu_20260909_163323,S00,536,images/us_imu_20260909_163323_00536.png,,53.656,train,1
us_imu_20260909_163323,S00,537,images/us_imu_20260909_163323_00537.png,,53.758,train,1
us_imu_20260909_163323,S00,538,images/us_imu_20260909_163323_00538.png,,53.859,train,1
us_imu_20260909_163323,S00,539,images/us_imu_20260909_163323_00539.png,,53.950,train,1
us_imu_20260909_163323,S00,540,images/us_imu_20260909_163323_00540.png,,54.046,train,1
us_imu_20260909_163323,S00,541,images/us_imu_20260909_163323_00541.png,,54.141,train,1
us_imu_20260909_163323,S00,542,images/us_imu_20260909_163323_00542.png,,54.253,train,1
us_imu_20260909_163323,S00,543,images/us_imu_20260909_163323_00543.png,,54.353,train,1
us_imu_20260909_163323,S00,544,images/us_imu_20260909_163323_00544.png,,54.444,train,1
us_imu_20260909_163323,S00,545,images/us_imu_20260909_163323_00545.png,,54.556,train,1
us_imu_20260909_163323,S00,546,images/us_imu_20260909_163323_00546.png,,54.651,train,1
us_imu_20260909_163323,S00,547,images/us_imu_20260909_163323_00547.png,,54.747,train,1
us_imu_20260909_163323,S00,548,images/us_imu_20260909_163323_00548.png,,54.848,train,1
us_imu_20260909_163323,S00,549,images/us_imu_20260909_163323_00549.png,,54.955,train,1
us_imu_20260909_163323,S00,550,images/us_imu_20260909_163323_00550.png,,55.051,train,1
us_imu_20260909_163323,S00,551,images/us_imu_20260909_163323_00551.png,,55.147,train,0
us_imu_20260909_163323,S00,552,images/us_imu_20260909_163323_00552.png,,55.242,train,0
us_imu_20260909_163323,S00,553,images/us_imu_20260909_163323_00553.png,,55.340,train,0
us_imu_20260909_163323,S00,554,images/us_imu_20260909_163323_00554.png,,55.449,train,0
us_imu_20260909_163323,S00,555,images/us_imu_20260909_163323_00555.png,,55.561,train,0
us_imu_20260909_163323,S00,556,images/us_imu_20260909_163323_00556.png,,55.640,train,0
us_imu_20260909_163323,S00,557,images/us_imu_20260909_163323_00557.png,,55.751,train,0
us_imu_20260909_163323,S00,558,images/us_imu_20260909_163323_00558.png,,55.846,train,0
us_imu_20260909_163323,S00,559,images/us_imu_20260909_163323_00559.png,,55.962,train,0
us_imu_20260909_163323,S00,560,images/us_imu_20260909_163323_00560.png,,56.054,train,0
us_imu_20260909_163323,S00,561,images/us_imu_20260909_163323_00561.png,,56.149,train,0
us_imu_20260909_163323,S00,562,images/us_imu_20260909_163323_00562.png,,56.260,train,0
us_imu_20260909_163323,S00,563,images/us_imu_20260909_163323_00563.png,,56.340,train,0
us_imu_20260909_163323,S00,564,images/us_imu_20260909_163323_00564.png,,56.452,train,0
us_imu_20260909_163323,S00,565,images/us_imu_20260909_163323_00565.png,,56.555,train,0
us_imu_20260909_163323,S00,566,images/us_imu_20260909_163323_00566.png,,56.658,train,0
us_imu_20260909_163323,S00,567,images/us_imu_20260909_163323_00567.png,,56.754,train,1
us_imu_20260909_163323,S00,568,images/us_imu_20260909_163323_00568.png,,56.850,train,0
us_imu_20260909_163323,S00,569,images/us_imu_20260909_163323_00569.png,,56.945,train,0
us_imu_20260909_163323,S00,570,images/us_imu_20260909_163323_00570.png,,57.055,train,1
us_imu_20260909_163323,S00,571,images/us_imu_20260909_163323_00571.png,,57.147,train,0
us_imu_20260909_163323,S00,572,images/us_imu_20260909_163323_00572.png,,57.257,train,0
us_imu_20260909_163323,S00,573,images/us_imu_20260909_163323_00573.png,,57.352,train,0
us_imu_20260909_163323,S00,574,images/us_imu_20260909_163323_00574.png,,57.447,train,1
us_imu_20260909_163323,S00,575,images/us_imu_20260909_163323_00575.png,,57.543,train,1
us_imu_20260909_163323,S00,576,images/us_imu_20260909_163323_00576.png,,57.654,train,1
us_imu_20260909_163323,S00,577,images/us_imu_20260909_163323_00577.png,,57.750,train,1
us_imu_20260909_163323,S00,578,images/us_imu_20260909_163323_00578.png,,57.845,train,1
us_imu_20260909_163323,S00,579,images/us_imu_20260909_163323_00579.png,,57.952,train,1
us_imu_20260909_163323,S00,580,images/us_imu_20260909_163323_00580.png,,58.051,train,1
us_imu_20260909_163323,S00,581,images/us_imu_20260909_163323_00581.png,,58.147,train,1
us_imu_20260909_163323,S00,582,images/us_imu_20260909_163323_00582.png,,58.243,train,1
us_imu_20260909_163323,S00,583,images/us_imu_20260909_163323_00583.png,,58.355,train,0
us_imu_20260909_163323,S00,584,images/us_imu_20260909_163323_00584.png,,58.386,train,0
us_imu_20260909_163323,S00,585,images/us_imu_20260909_163323_00585.png,,58.552,train,0
us_imu_20260909_163323,S00,586,images/us_imu_20260909_163323_00586.png,,58.641,train,0
us_imu_20260909_163323,S00,587,images/us_imu_20260909_163323_00587.png,,58.753,train,1
us_imu_20260909_163323,S00,588,images/us_imu_20260909_163323_00588.png,,58.841,train,0
us_imu_20260909_163323,S00,589,images/us_imu_20260909_163323_00589.png,,58.956,train,0
us_imu_20260909_163323,S00,590,images/us_imu_20260909_163323_00590.png,,59.054,train,0
us_imu_20260909_163323,S00,591,images/us_imu_20260909_163323_00591.png,,59.145,train,1
us_imu_20260909_163323,S00,592,images/us_imu_20260909_163323_00592.png,,59.253,train,1
us_imu_20260909_163323,S00,593,images/us_imu_20260909_163323_00593.png,,59.361,train,1
us_imu_20260909_163323,S00,594,images/us_imu_20260909_163323_00594.png,,59.451,train,1
us_imu_20260909_163323,S00,595,images/us_imu_20260909_163323_00595.png,,59.544,train,1
us_imu_20260909_163323,S00,596,images/us_imu_20260909_163323_00596.png,,59.641,train,1
us_imu_20260909_163323,S00,597,images/us_imu_20260909_163323_00597.png,,59.752,train,1
us_imu_20260909_163323,S00,598,images/us_imu_20260909_163323_00598.png,,59.855,train,1
us_imu_20260909_163323,S00,599,images/us_imu_20260909_163323_00599.png,,59.953,train,1
us_imu_20260909_163323,S00,600,images/us_imu_20260909_163323_00600.png,,60.054,train,0
us_imu_20260909_163323,S00,601,images/us_imu_20260909_163323_00601.png,,60.154,train,0
us_imu_20260909_163323,S00,602,images/us_imu_20260909_163323_00602.png,,60.244,train,0
us_imu_20260909_163323,S00,603,images/us_imu_20260909_163323_00603.png,,60.345,train,0
us_imu_20260909_163323,S00,604,images/us_imu_20260909_163323_00604.png,,60.450,train,0
us_imu_20260909_163323,S00,605,images/us_imu_20260909_163323_00605.png,,60.545,train,0
us_imu_20260909_163323,S00,606,images/us_imu_20260909_163323_00606.png,,60.657,train,0
us_imu_20260909_163323,S00,607,images/us_imu_20260909_163323_00607.png,,60.751,train,0
us_imu_20260909_163323,S00,608,images/us_imu_20260909_163323_00608.png,,60.852,train,0
us_imu_20260909_163323,S00,609,images/us_imu_20260909_163323_00609.png,,60.958,train,0
us_imu_20260909_163323,S00,610,images/us_imu_20260909_163323_00610.png,,61.037,train,0
us_imu_20260909_163323,S00,611,images/us_imu_20260909_163323_00611.png,,61.149,train,0
us_imu_20260909_163323,S00,612,images/us_imu_20260909_163323_00612.png,,61.245,train,0
us_imu_20260909_163323,S00,613,images/us_imu_20260909_163323_00613.png,,61.340,train,0
us_imu_20260909_163323,S00,614,images/us_imu_20260909_163323_00614.png,,61.451,train,0
us_imu_20260909_163323,S00,615,images/us_imu_20260909_163323_00615.png,,61.547,train,0
