patient_id,frame_index,image_path,mask_path,labeled,timestamp
us_imu_20260909_181310,321,images/us_imu_20260909_181310_00321.png,masks/us_imu_20260909_181310_00321.png,0,32.1
us_imu_20260909_181310,389,images/us_imu_20260909_181310_00389.png,masks/us_imu_20260909_181310_00389.png,0,38.9
us_imu_20260909_181310,434,images/us_imu_20260909_181310_00434.png,masks/us_imu_20260909_181310_00434.png,0,43.4
us_imu_20260909_181310,501,images/us_imu_20260909_181310_00501.png,masks/us_imu_20260909_181310_00501.png,0,50.1
us_imu_20260909_181310,577,images/us_imu_20260909_181310_00577.png,masks/us_imu_20260909_181310_00577.png,0,57.7
us_imu_20260909_181310,623,images/us_imu_20260909_181310_00623.png,masks/us_imu_20260909_181310_00623.png,0,62.3
us_imu_20260909_181310,679,images/us_imu_20260909_181310_00679.png,masks/us_imu_20260909_181310_00679.png,0,67.9
us_imu_20260909_181310,796,images/us_imu_20260909_181310_00796.png,masks/us_imu_20260909_181310_00796.png,0,79.6
us_imu_20260909_181310,879,images/us_imu_20260909_181310_00879.png,masks/us_imu_20260909_181310_00879.png,0,87.9
us_imu_20260909_181310,960,images/us_imu_20260909_181310_00960.png,masks/us_imu_20260909_181310_00960.png,0,96.0
us_imu_20260909_181532,20,images/us_imu_20260909_181532_00020.png,masks/us_imu_20260909_181532_00020.png,0,2.0
us_imu_20260909_181532,114,images/us_imu_20260909_181532_00114.png,masks/us_imu_20260909_181532_00114.png,0,11.4
us_imu_20260909_181532,155,images/us_imu_20260909_181532_00155.png,masks/us_imu_20260909_181532_00155.png,0,15.5
us_imu_20260909_181532,235,images/us_imu_20260909_181532_00235.png,masks/us_imu_20260909_181532_00235.png,0,23.5
us_imu_20260909_181532,298,images/us_imu_20260909_181532_00298.png,masks/us_imu_20260909_181532_00298.png,0,29.8
us_imu_20260909_181532,346,images/us_imu_20260909_181532_00346.png,masks/us_imu_20260909_181532_00346.png,0,34.6
us_imu_20260909_181532,446,images/us_imu_20260909_181532_00446.png,masks/us_imu_20260909_181532_00446.png,0,44.6
us_imu_20260909_181532,496,images/us_imu_20260909_181532_00496.png,masks/us_imu_20260909_181532_00496.png,0,49.6
us_imu_20260909_181532,585,images/us_imu_20260909_181532_00585.png,masks/us_imu_20260909_181532_00585.png,0,58.5
us_imu_20260909_181532,647,images/us_imu_20260909_181532_00647.png,masks/us_imu_20260909_181532_00647.png,0,64.7
us_imu_20260909_181532,732,images/us_imu_20260909_181532_00732.png,masks/us_imu_20260909_181532_00732.png,0,73.2
us_imu_20260909_181532,792,images/us_imu_20260909_181532_00792.png,masks/us_imu_20260909_181532_00792.png,0,79.2
us_imu_20260909_181532,924,images/us_imu_20260909_181532_00924.png,masks/us_imu_20260909_181532_00924.png,0,92.4
us_imu_20260909_181722,57,images/us_imu_20260909_181722_00057.png,masks/us_imu_20260909_181722_00057.png,0,5.7
us_imu_20260909_181722,101,images/us_imu_20260909_181722_00101.png,masks/us_imu_20260909_181722_00101.png,0,10.1
us_imu_20260909_181722,150,images/us_imu_20260909_181722_00150.png,masks/us_imu_20260909_181722_00150.png,0,15.0
us_imu_20260909_181722,220,images/us_imu_20260909_181722_00220.png,masks/us_imu_20260909_181722_00220.png,0,22.0
us_imu_20260909_181722,290,images/us_imu_20260909_181722_00290.png,masks/us_imu_20260909_181722_00290.png,0,29.0
us_imu_20260909_181722,383,images/us_imu_20260909_181722_00383.png,masks/us_imu_20260909_181722_00383.png,0,38.3
us_imu_20260909_181722,441,images/us_imu_20260909_181722_00441.png,masks/us_imu_20260909_181722_00441.png,0,44.1
us_imu_20260909_181722,526,images/us_imu_20260909_181722_00526.png,masks/us_imu_20260909_181722_00526.png,0,52.6
us_imu_20260909_181722,577,images/us_imu_20260909_181722_00577.png,masks/us_imu_20260909_181722_00577.png,0,57.7
us_imu_20260909_181722,645,images/us_imu_20260909_181722_00645.png,masks/us_imu_20260909_181722_00645.png,0,64.5
us_imu_20260909_181722,715,images/us_imu_20260909_181722_00715.png,masks/us_imu_20260909_181722_00715.png,0,71.5
us_imu_20260909_181722,788,images/us_imu_20260909_181722_00788.png,masks/us_imu_20260909_181722_00788.png,0,78.8
us_imu_20260909_181722,831,images/us_imu_20260909_181722_00831.png,masks/us_imu_20260909_181722_00831.png,0,83.1
us_imu_20260909_181722,890,images/us_imu_20260909_181722_00890.png,masks/us_imu_20260909_181722_00890.png,0,89.0
us_imu_20260909_181722,980,images/us_imu_20260909_181722_00980.png,masks/us_imu_20260909_181722_00980.png,0,98.0
us_imu_20260909_182055,4,images/us_imu_20260909_182055_00004.png,masks/us_imu_20260909_182055_00004.png,0,0.4
us_imu_20260909_182055,119,images/us_imu_20260909_182055_00119.png,masks/us_imu_20260909_182055_00119.png,0,11.9
us_imu_20260909_182055,187,images/us_imu_20260909_182055_00187.png,masks/us_imu_20260909_182055_00187.png,0,18.7
us_imu_20260909_182055,219,images/us_imu_20260909_182055_00219.png,masks/us_imu_20260909_182055_00219.png,0,21.9
us_imu_20260909_182055,299,images/us_imu_20260909_182055_00299.png,masks/us_imu_20260909_182055_00299.png,0,29.9
us_imu_20260909_182055,360,images/us_imu_20260909_182055_00360.png,masks/us_imu_20260909_182055_00360.png,0,36.0
us_imu_20260909_182055,454,images/us_imu_20260909_182055_00454.png,masks/us_imu_20260909_182055_00454.png,0,45.4
us_imu_20260909_182055,507,images/us_imu_20260909_182055_00507.png,masks/us_imu_20260909_182055_00507.png,0,51.0
us_imu_20260909_182055,550,images/us_imu_20260909_182055_00550.png,masks/us_imu_20260909_182055_00550.png,0,55.2
us_imu_20260909_182055,620,images/us_imu_20260909_182055_00620.png,masks/us_imu_20260909_182055_00620.png,0,62.2
us_imu_20260909_182055,687,images/us_imu_20260909_182055_00687.png,masks/us_imu_20260909_182055_00687.png,0,68.9
us_imu_20260909_182055,752,images/us_imu_20260909_182055_00752.png,masks/us_imu_20260909_182055_00752.png,0,75.4
us_imu_20260909_182055,855,images/us_imu_20260909_182055_00855.png,masks/us_imu_20260909_182055_00855.png,0,85.7
us_imu_20260909_182055,894,images/us_imu_20260909_182055_00894.png,masks/us_imu_20260909_182055_00894.png,0,89.6
us_imu_20260909_182055,969,images/us_imu_20260909_182055_00969.png,masks/us_imu_20260909_182055_00969.png,0,97.1
us_imu_20260909_182305,15,images/us_imu_20260909_182305_00015.png,masks/us_imu_20260909_182305_00015.png,0,1.5
us_imu_20260909_182305,67,images/us_imu_20260909_182305_00067.png,masks/us_imu_20260909_182305_00067.png,0,6.7
us_imu_20260909_182305,123,images/us_imu_20260909_182305_00123.png,masks/us_imu_20260909_182305_00123.png,0,12.3
us_imu_20260909_182305,162,images/us_imu_20260909_182305_00162.png,masks/us_imu_20260909_182305_00162.png,0,16.2
us_imu_20260909_182305,212,images/us_imu_20260909_182305_00212.png,masks/us_imu_20260909_182305_00212.png,0,21.2
us_imu_20260909_182305,303,images/us_imu_20260909_182305_00303.png,masks/us_imu_20260909_182305_00303.png,0,30.3
us_imu_20260909_182305,342,images/us_imu_20260909_182305_00342.png,masks/us_imu_20260909_182305_00342.png,0,34.2
us_imu_20260909_182305,373,images/us_imu_20260909_182305_00373.png,masks/us_imu_20260909_182305_00373.png,0,37.2
us_imu_20260909_182305,443,images/us_imu_20260909_182305_00443.png,masks/us_imu_20260909_182305_00443.png,0,44.3
us_imu_20260909_182305,531,images/us_imu_20260909_182305_00531.png,masks/us_imu_20260909_182305_00531.png,0,53.1
us_imu_20260909_182305,605,images/us_imu_20260909_182305_00605.png,masks/us_imu_20260909_182305_00605.png,0,60.5
us_imu_20260909_182305,652,images/us_imu_20260909_182305_00652.png,masks/us_imu_20260909_182305_00652.png,0,65.2
